id,observed_on,out_of_range,created_at,url,image_url,sound_url,description,captive_cultivated,place_guess,latitude,longitude,positional_accuracy,species_guess,scientific_name,common_name,taxon_id
35156,07/05/2011,TRUE,2011-10-11 01:38:06 UTC,http://www.inaturalist.org/observations/35156,https://static.inaturalist.org/photos/59613/medium.jpg,,"Common Crane (Grus grus) otherwise known as the Common Eurasian Crane. First known and well documented sighting in Del Norte County. See my video on YouTube.

http://www.youtube.com/watch?v=12rr5PNAw24&feature=channel_video_title

 The bird left the next day with speculation that the Common Crane found on Victoria Island, Canada in August is likely this same bird.",FALSE,"Lakeview road, Del Norte county, CA",41.811186,-124.1779733,,Common Crane,Grus grus,Common Crane,41
40310,27/11/2011,TRUE,2011-11-27 12:03:35 UTC,http://www.inaturalist.org/observations/40310,https://static.inaturalist.org/photos/66878/medium.jpg,,Grus grus,FALSE,"Hongseong, KR-GN, KR",36.64197781,126.4759827,,Common Crane,Grus grus,Common Crane,41
45930,10/09/2011,FALSE,2012-01-05 05:22:23 UTC,http://www.inaturalist.org/observations/45930,,,,FALSE,"Hjälstaviken, Sweden",59.6655278,17.3833268,,Common Crane,Grus grus,Common Crane,41
50281,19/10/2011,TRUE,2012-02-02 13:58:32 UTC,http://www.inaturalist.org/observations/50281,,,"1 immature, scavanging",FALSE,bingenheimer ried,50.3701602,8.8805841,,Grus grus,Grus grus,Common Crane,41
53254,23/02/2012,TRUE,2012-02-23 20:44:58 UTC,http://www.inaturalist.org/observations/53254,https://static.inaturalist.org/photos/83955/medium.jpg?1444514027,,"Winter is over, the cranes are back!",FALSE,echzell,50.3882796,8.8884023,6009,Common Crane,Grus grus,Common Crane,41
194311,07/02/2013,FALSE,2013-02-08 15:56:11 UTC,http://www.inaturalist.org/observations/194311,https://static.inaturalist.org/photos/248236/medium.jpg?1444599990,,"Grus grus
Grulla común, Grua, Grou cenicento, Kurrilo arrunta
Common Crane, Grue cendrée, Kranich, Grua cenerina",FALSE,"Bello, Aragon, Spain",40.934797,-1.475076,,Grue cendrée,Grus grus,Common Crane,41
194314,07/02/2013,FALSE,2013-02-08 16:00:16 UTC,http://www.inaturalist.org/observations/194314,https://static.inaturalist.org/photos/248239/medium.jpg?1444600000,,"Grus grus
Grulla común, Grua, Grou cenicento, Kurrilo arrunta
Common Crane, Grue cendrée, Kranich, Grua cenerina",FALSE,"Bello, Aragon, Spain",40.934797,-1.475076,,Grue cendrée,Grus grus,Common Crane,41
194315,07/02/2013,FALSE,2013-02-08 16:00:33 UTC,http://www.inaturalist.org/observations/194315,https://static.inaturalist.org/photos/248240/medium.jpg?1444600002,,"Grus grus
Grulla común, Grua, Grou cenicento, Kurrilo arrunta
Common Crane, Grue cendrée, Kranich, Grua cenerina",FALSE,"Bello, Aragon, Spain",40.934797,-1.475076,,Grue cendrée,Grus grus,Common Crane,41
194316,07/02/2013,FALSE,2013-02-08 16:00:53 UTC,http://www.inaturalist.org/observations/194316,https://static.inaturalist.org/photos/248241/medium.jpg?1444600005,,"Grus grus
Grulla común, Grua, Grou cenicento, Kurrilo arrunta
Common Crane, Grue cendrée, Kranich, Grua cenerina",FALSE,"Bello, Aragon, Spain",40.934797,-1.475076,,Grue cendrée,Grus grus,Common Crane,41
194317,07/02/2013,FALSE,2013-02-08 16:01:01 UTC,http://www.inaturalist.org/observations/194317,https://static.inaturalist.org/photos/248242/medium.jpg?1444600006,,"Grus grus
Grulla común, Grua, Grou cenicento, Kurrilo arrunta
Common Crane, Grue cendrée, Kranich, Grua cenerina

",FALSE,"Bello, Aragon, Spain",40.934925,-1.472073,,Grue cendrée,Grus grus,Common Crane,41
194336,07/02/2013,FALSE,2013-02-08 16:06:00 UTC,http://www.inaturalist.org/observations/194336,https://static.inaturalist.org/photos/248243/medium.jpg?1444600008,,"Grus grus
Grulla común, Grua, Grou cenicento, Kurrilo arrunta
Common Crane, Grue cendrée, Kranich, Grua cenerina",FALSE,"Bello, Aragon, Spain",40.93538,-1.474648,,Grue cendrée,Grus grus,Common Crane,41
194337,07/02/2013,FALSE,2013-02-08 16:06:10 UTC,http://www.inaturalist.org/observations/194337,https://static.inaturalist.org/photos/248246/medium.jpg?1444600015,,"Grus grus (ejemplar juvenil)
Grulla común, Grua, Grou cenicento, Kurrilo arrunta
Common Crane, Grue cendrée, Kranich, Grua cenerina",FALSE,"Bello, Aragon, Spain",40.935821,-1.461868,,Grue cendrée,Grus grus,Common Crane,41
194339,07/02/2013,FALSE,2013-02-08 16:06:49 UTC,http://www.inaturalist.org/observations/194339,https://static.inaturalist.org/photos/248248/medium.jpg?1444600021,,"Grus grus
Grulla común, Grua, Grou cenicento, Kurrilo arrunta
Common Crane, Grue cendrée, Kranich, Grua cenerina",FALSE,"Bello, Aragon, Spain",40.933305,-1.474906,,Grue cendrée,Grus grus,Common Crane,41
194596,07/02/2013,FALSE,2013-02-08 22:13:39 UTC,http://www.inaturalist.org/observations/194596,https://static.inaturalist.org/photos/248559/medium.jpg?1444600708,,"Grus grus
Grulla común, Grua, Grou cenicento, Kurrilo arrunta
Common Crane, Grue cendrée, Kranich, Grua cenerina",FALSE,"Bello, Aragon, Spain",40.934797,-1.475076,,Grue cendrée,Grus grus,Common Crane,41
194818,07/02/2013,FALSE,2013-02-09 08:36:11 UTC,http://www.inaturalist.org/observations/194818,https://static.inaturalist.org/photos/248736/medium.jpg?1444600824,,"Grus grus
Grulla común, Grua, Grou cenicento, Kurrilo arrunta
Common Crane, Grue cendrée, Kranich, Grua cenerina",FALSE,"Bello, Aragon, Spain",40.934797,-1.475076,,Grue cendrée,Grus grus,Common Crane,41
218938,07/03/2013,,2013-03-19 04:59:02 UTC,http://www.inaturalist.org/observations/218938,,,,FALSE,,,,,Common Crane,Grus grus,Common Crane,41
253488,07/11/2011,TRUE,2013-05-03 22:14:12 UTC,http://www.inaturalist.org/observations/253488,https://static.inaturalist.org/photos/315818/medium.JPG?1367619267,,,FALSE,Rehdener Geestmoor,52.573624,8.500615,1582,Common Crane,Grus grus,Common Crane,41
378069,26/10/2012,FALSE,2013-08-26 11:37:38 UTC,http://www.inaturalist.org/observations/378069,https://static.inaturalist.org/photos/472834/medium.jpg?1377517063,,,FALSE,Laguna del Camino de Villafranca ,39.416838,-3.258725,410,Grue cendrée,Grus grus,Common Crane,41
429661,12/09/2013,TRUE,2013-10-15 15:35:21 UTC,http://www.inaturalist.org/observations/429661,https://static.inaturalist.org/photos/541268/medium.jpg?1444293372,,,FALSE,skagen,57.734536,10.558587,,Common Crane,Grus grus,Common Crane,41
452212,02/11/2013,TRUE,2013-11-09 20:31:33 UTC,http://www.inaturalist.org/observations/452212,,,,FALSE,"La Camargue, Saint-Laurent-d'Aigouze, Llenguadoc, FR",43.587169,4.224637,5,Common Crane,Grus grus,Common Crane,41
497184,22/03/2009,TRUE,2014-01-09 14:50:53 UTC,http://www.inaturalist.org/observations/497184,,,4 seen in a partially flooded meadow next to the road,FALSE,Torre Chianca,40.456326,18.203351,50,Grus grus,Grus grus,Common Crane,41
503142,29/12/2013,FALSE,2014-01-17 10:28:07 UTC,http://www.inaturalist.org/observations/503142,https://static.inaturalist.org/photos/640329/medium.jpg?1389954492,,"About 150 individuals wintering
inside the Maremma Regional Park",FALSE,Maremma Regional Park (Toscana - ITALY),42.671708,11.010361,390,Common Crane,Grus grus,Common Crane,41
507845,11/11/2004,TRUE,2014-01-23 01:38:15 UTC,http://www.inaturalist.org/observations/507845,https://static.inaturalist.org/photos/646513/medium.jpg?1390441102,,,FALSE,"Laguna Salada de Chiprana, Zaragoza, Spain.",41.240706,-0.18342,,Grue cendrée,Grus grus,Common Crane,41
550996,02/03/2014,TRUE,2014-03-03 20:47:48 UTC,http://www.inaturalist.org/observations/550996,https://static.inaturalist.org/photos/703035/medium.JPG?1393879682,,Seiscientos individuos en tres bandadas migrando al Noreste.,FALSE,"Calvana, Italia",43.916667,11.166667,3126,Gru,Grus grus,Common Crane,41
555321,02/02/2014,TRUE,2014-03-06 19:48:30 UTC,http://www.inaturalist.org/observations/555321,https://static.inaturalist.org/photos/707938/medium.jpg?1394135314,,,FALSE,"Lake Chelekcheka, Ethiopia",8.763617,38.970566,2100,Common Crane,Grus grus,Common Crane,41
572454,16/03/2014,TRUE,2014-03-17 06:30:10 UTC,http://www.inaturalist.org/observations/572454,https://static.inaturalist.org/photos/727532/medium.jpg?1395037841,,8 cranes,FALSE,"Chemin de la Cariçaie 1–3, Cheseaux-Noréaz, Vaud, CH",46.785405,6.665386667,,Grus Grus,Grus grus,Common Crane,41
578615,22/03/2014,FALSE,2014-03-22 21:14:52 UTC,http://www.inaturalist.org/observations/578615,,,A pair circling several times over bog clearing and vocalising.,FALSE,Großes Moor,52.615973,10.655236,111,Kranich,Grus grus,Common Crane,41
578643,22/03/2014,FALSE,2014-03-22 21:29:32 UTC,http://www.inaturalist.org/observations/578643,,,A pair foraging in an open bog stretch next to forest.,FALSE,Großes Moor,52.599182,10.65272,31,Kranich,Grus grus,Common Crane,41
581660,10/06/1991,TRUE,2014-03-24 23:52:21 UTC,http://www.inaturalist.org/observations/581660,https://static.inaturalist.org/photos/739455/medium.jpg?1395705145,,This bird was reported to Records of Vermont Birds along with photographs.  Unfortunately I can not find other better images!,FALSE,"Whiting, VT",43.863448,-73.194094,383,Grue cendrée,Grus grus,Common Crane,41
585381,,FALSE,2014-03-27 20:46:34 UTC,http://www.inaturalist.org/observations/585381,,,,FALSE,"Lohe 31, Bargteheide, Schleswig-Holstein, DE",53.72339,10.261585,5,Kranich,Grus grus,Common Crane,41
747848,12/06/2010,TRUE,2014-06-21 19:04:05 UTC,http://www.inaturalist.org/observations/747848,https://static.inaturalist.org/photos/939959/medium.jpg?1444601455,,,FALSE,"England, GB",,,2525,Grue cendrée,Grus grus,Common Crane,41
754017,02/11/2013,TRUE,2014-06-25 21:15:45 UTC,http://www.inaturalist.org/observations/754017,https://static.inaturalist.org/photos/947790/medium.jpg?1403730969,,"#Animal
#GreatNature",FALSE,"Moncalvo, Piemonte, IT",45.049718,8.274722,273,Common Crane,Grus grus,Common Crane,41
878507,15/12/2013,FALSE,2014-09-15 21:51:38 UTC,http://www.inaturalist.org/observations/878507,https://static.inaturalist.org/photos/1115293/medium.jpg?1444396243,,,FALSE,Leipzig-Holzhausen,51.313889,12.466667,3800,Common Crane,Grus grus,Common Crane,41
1041614,,TRUE,2014-10-28 01:43:35 UTC,http://www.inaturalist.org/observations/1041614,,,48 in volo da nordest a sudovest,FALSE,"Strada Civignola 30, Civignola, Piemonte, IT",45.139337,7.967465,10,Common Crane,Grus grus,Common Crane,41
1047678,31/10/2014,FALSE,2014-10-31 10:13:25 UTC,http://www.inaturalist.org/observations/1047678,https://static.inaturalist.org/photos/1314910/medium.JPG?1414750416,,2 flocks passing overhead in a westerly direction.,FALSE,Hinterhof,52.265483,10.5356,41,Kranich,Grus grus,Common Crane,41
1048573,31/10/2014,TRUE,2014-10-31 19:13:23 UTC,http://www.inaturalist.org/observations/1048573,https://static.inaturalist.org/photos/1315589/medium.jpg?1414782834,,,FALSE,Hergarten,50.61233,6.566391,168,Common Crane,Grus grus,Common Crane,41
1051489,02/11/2014,FALSE,2014-11-02 19:57:12 UTC,http://www.inaturalist.org/observations/1051489,https://static.inaturalist.org/photos/1318918/medium.jpg?1444659788,,A group of 13 over Holzhausen. (Not all in photo...),FALSE,"Händelstraße, Leipzig",51.302165,12.464508,12,Common Crane,Grus grus,Common Crane,41
1064569,09/11/2014,FALSE,2014-11-09 16:36:31 UTC,http://www.inaturalist.org/observations/1064569,https://static.inaturalist.org/photos/1334684/medium.JPG?1415551006,,"Several flocks passing overhead in westerly direction. One very large flock (~ 200 individuals) apparently taking advantage of the city thermals and gaining altitude in a few, large circles before moving on.",FALSE,Hinterhof,52.265547,10.535252,59,Kranich,Grus grus,Common Crane,41
1070534,12/11/2014,TRUE,2014-11-12 21:06:43 UTC,http://www.inaturalist.org/observations/1070534,,,Flying over city Boxmeer ,FALSE,"Boxmeer, NL-NB, NL",51.64226274,5.94902391,12,Common Crane (Grus grus),Grus grus,Common Crane,41
1071595,10/11/2014,FALSE,2014-11-13 17:27:07 UTC,http://www.inaturalist.org/observations/1071595,https://static.inaturalist.org/photos/1343397/medium.JPG?1415899664,,,FALSE,Germany,52.658672,12.807312,225,Common Crane,Grus grus,Common Crane,41
1089679,23/11/2014,TRUE,2014-11-23 16:12:24 UTC,http://www.inaturalist.org/observations/1089679,https://static.inaturalist.org/photos/1368926/medium.jpg?1416759149,,,FALSE,"53940 Hellenthal-Rescheid, Germany",50.438451,6.436765,84,Grue cendrée,Grus grus,Common Crane,41
1100323,28/11/2014,TRUE,2014-11-28 17:33:10 UTC,http://www.inaturalist.org/observations/1100323,https://static.inaturalist.org/photos/1382934/medium.jpg?1417195993,,,FALSE,Giescheid,50.441791,6.438761,84,Common Crane,Grus grus,Common Crane,41
1116081,06/12/2014,TRUE,2014-12-06 20:44:34 UTC,http://www.inaturalist.org/observations/1116081,https://static.inaturalist.org/photos/1402432/medium.jpg?1417898679,,,FALSE,"53937 Morsbach, Germany",50.56105,6.424555,,Grue cendrée,Grus grus,Common Crane,41
1121133,08/12/2014,TRUE,2014-12-08 21:13:28 UTC,http://www.inaturalist.org/observations/1121133,https://static.inaturalist.org/photos/1408984/medium.jpg?1418073414,,One of two seen in location over last the weeks. First Texas record I believe.,FALSE,"Lamb County, US-TX, US",33.91390568,-102.6107853,7,Grue cendrée,Grus grus,Common Crane,41
1128953,28/11/2014,TRUE,2014-12-13 13:14:57 UTC,http://www.inaturalist.org/observations/1128953,,,a flock of 26 flew southward over the field school at about sunset,FALSE,En Gedi Field School,31.469733,35.394569,100,Grus grus,Grus grus,Common Crane,41
1136915,28/05/2012,FALSE,2014-12-18 04:35:11 UTC,http://www.inaturalist.org/observations/1136915,https://static.inaturalist.org/photos/1429857/medium.JPG?1418877318,,,FALSE,"Hjälstaviken, Uppland, Sweden",59.687616,17.378091,121,Grue cendrée,Grus grus,Common Crane,41
1136948,28/05/2012,FALSE,2014-12-18 05:13:18 UTC,http://www.inaturalist.org/observations/1136948,https://static.inaturalist.org/photos/1429907/medium.JPG?1418879607,,,FALSE,"Hjälstaviken, Uppland, Sweden",59.667016,17.374356,33,Common Crane,Grus grus,Common Crane,41
1149348,28/12/2014,TRUE,2014-12-28 17:04:45 UTC,http://www.inaturalist.org/observations/1149348,https://static.inaturalist.org/photos/1447830/medium.jpg?1419786289,,,FALSE,"53940 Hellenthal-Giescheid, Germany",50.441061,6.438739,,Common Crane,Grus grus,Common Crane,41
1150416,29/12/2014,TRUE,2014-12-29 13:20:18 UTC,http://www.inaturalist.org/observations/1150416,,,70 individui In volo da nord est a sud ovest,FALSE,"Via della Ressia 3–5, San Secondo di Pinerolo, Piemonte, IT",44.871497,7.308863,5,Grus grus,Grus grus,Common Crane,41
1150546,29/12/2014,TRUE,2014-12-29 16:26:02 UTC,http://www.inaturalist.org/observations/1150546,https://static.inaturalist.org/photos/1449663/medium.jpg?1419870370,,,FALSE,53940 Hellenthal-Zinkscheid,50.472944,6.486391,47,Grue cendrée,Grus grus,Common Crane,41
1150559,29/12/2014,TRUE,2014-12-29 16:28:56 UTC,http://www.inaturalist.org/observations/1150559,https://static.inaturalist.org/photos/1449679/medium.jpg?1419870617,,,FALSE,53940 Hellenthal-Zinkscheid,50.475772,6.484439,23,Grue cendrée,Grus grus,Common Crane,41
1231912,13/02/2015,TRUE,2015-02-13 14:59:10 UTC,http://www.inaturalist.org/observations/1231912,https://static.inaturalist.org/photos/1551504/medium.jpg?1423839572,,,FALSE,Antweiler,50.604268,6.763287,337,Common Crane,Grus grus,Common Crane,41
1234221,14/02/2015,TRUE,2015-02-14 15:03:34 UTC,http://www.inaturalist.org/observations/1234221,https://static.inaturalist.org/photos/1553218/medium.jpg?1423926237,,,FALSE,"Haus Eichen, Hellenthal",50.456999,6.457407,42,Common Crane,Grus grus,Common Crane,41
1234268,14/02/2015,TRUE,2015-02-14 16:03:55 UTC,http://www.inaturalist.org/observations/1234268,https://static.inaturalist.org/photos/1553270/medium.jpg?1423929857,,"approximately 300 cranes.
flight direction North/east
",FALSE,"53940 Haus_Eichen, Germany",50.459688,6.463298,84,Common Crane,Grus grus,Common Crane,41
1234271,14/02/2015,TRUE,2015-02-14 16:07:59 UTC,http://www.inaturalist.org/observations/1234271,https://static.inaturalist.org/photos/1553274/medium.jpg?1423930084,,"approximately 70 cranes. 
flight direction North/east",FALSE,"53940 Oberreifferscheid, Germany",50.464278,6.453063,84,Common Crane,Grus grus,Common Crane,41
1237365,16/02/2015,FALSE,2015-02-16 17:13:18 UTC,http://www.inaturalist.org/observations/1237365,https://static.inaturalist.org/photos/1557853/medium.jpg?1444300276,,,FALSE,"Leipzig, Saxony, Germany",51.314733,12.254544,,Common Crane,Grus grus,Common Crane,41
1237800,13/02/2015,FALSE,2015-02-16 22:07:24 UTC,http://www.inaturalist.org/observations/1237800,,,flying at night,FALSE,"Braunschweig, Niedersachsen, DE",52.265608,10.53578,5,Common Crane,Grus grus,Common Crane,41
1247787,20/02/2015,TRUE,2015-02-20 15:06:34 UTC,http://www.inaturalist.org/observations/1247787,https://static.inaturalist.org/photos/1566355/medium.jpg?1424444800,,,FALSE,Thürer Wiesen (7137-002),50.357728,7.295823,42,Common Crane,Grus grus,Common Crane,41
1247805,20/02/2015,TRUE,2015-02-20 15:34:22 UTC,http://www.inaturalist.org/observations/1247805,https://static.inaturalist.org/photos/1566381/medium.jpg?1424446470,,,FALSE,Thürer Wiesen (7137-002),50.357701,7.298398,84,Common Crane,Grus grus,Common Crane,41
1247858,20/02/2015,TRUE,2015-02-20 16:01:17 UTC,http://www.inaturalist.org/observations/1247858,https://static.inaturalist.org/photos/1566449/medium.jpg?1424448104,,,FALSE,Laacher See NSG-7131-006,50.413276,7.268572,169,Common Crane,Grus grus,Common Crane,41
1247896,20/02/2015,TRUE,2015-02-20 16:23:21 UTC,http://www.inaturalist.org/observations/1247896,https://static.inaturalist.org/photos/1566498/medium.jpg?1424449406,,,FALSE,"53940 Oberreifferscheid, Germany",50.464133,6.447531,,Common Crane,Grus grus,Common Crane,41
1249435,21/02/2015,TRUE,2015-02-21 15:31:03 UTC,http://www.inaturalist.org/observations/1249435,https://static.inaturalist.org/photos/1568509/medium.jpg?1424532671,,,FALSE,"53940 Berk, Germany",50.404337,6.460674,,Common Crane,Grus grus,Common Crane,41
1249447,21/02/2015,TRUE,2015-02-21 15:39:58 UTC,http://www.inaturalist.org/observations/1249447,https://static.inaturalist.org/photos/1568523/medium.jpg?1424533227,,,FALSE,"53940 Haus-Eichen, Germany",50.460383,6.461801,,Common Crane,Grus grus,Common Crane,41
1262183,28/02/2015,TRUE,2015-02-28 16:21:22 UTC,http://www.inaturalist.org/observations/1262183,https://static.inaturalist.org/photos/1584810/medium.jpg?1425140492,,,FALSE,"53937 Morsbach, Germany",50.565157,6.428611,,Common Crane,Grus grus,Common Crane,41
1262881,26/02/2015,TRUE,2015-02-28 21:45:11 UTC,http://www.inaturalist.org/observations/1262881,https://static.inaturalist.org/photos/1585581/medium.jpg?1425160698,,Stopped for few days by north wind in their migration.,FALSE,Pals,41.996626,3.144236,395,Grus grus,Grus grus,Common Crane,41
1274821,06/03/2015,TRUE,2015-03-06 18:27:27 UTC,http://www.inaturalist.org/observations/1274821,https://static.inaturalist.org/photos/1599180/medium.jpg?1425666562,,,FALSE,"53940 Oberreifferscheid, Germany",50.465035,6.449311,16,Grue cendrée,Grus grus,Common Crane,41
1274827,06/03/2015,TRUE,2015-03-06 18:34:21 UTC,http://www.inaturalist.org/observations/1274827,https://static.inaturalist.org/photos/1599190/medium.jpg?1425666876,,,FALSE,"53940 Zehnstelle, Germany",50.444296,6.452702,169,Grue cendrée,Grus grus,Common Crane,41
1276489,07/03/2015,TRUE,2015-03-07 15:41:07 UTC,http://www.inaturalist.org/observations/1276489,https://static.inaturalist.org/photos/1601284/medium.jpg?1425742875,,,FALSE,Zülpicher See,50.683027,6.660805,168,Common Crane,Grus grus,Common Crane,41
1276520,07/03/2015,TRUE,2015-03-07 15:57:56 UTC,http://www.inaturalist.org/observations/1276520,https://static.inaturalist.org/photos/1601313/medium.jpg?1425743884,,,FALSE,Zülpicher See,50.684115,6.67119,168,Common Crane,Grus grus,Common Crane,41
1276580,07/03/2015,TRUE,2015-03-07 16:52:46 UTC,http://www.inaturalist.org/observations/1276580,https://static.inaturalist.org/photos/1601381/medium.jpg?1425747176,,,FALSE,Zülpicher See,50.677915,6.650763,168,Common Crane,Grus grus,Common Crane,41
1276606,07/03/2015,TRUE,2015-03-07 17:18:01 UTC,http://www.inaturalist.org/observations/1276606,https://static.inaturalist.org/photos/1601409/medium.jpg?1425748688,,,FALSE,Zülpicher See,50.683081,6.651192,168,Common Crane,Grus grus,Common Crane,41
1276607,07/03/2015,TRUE,2015-03-07 17:18:32 UTC,http://www.inaturalist.org/observations/1276607,https://static.inaturalist.org/photos/1601410/medium.jpg?1425748724,,,FALSE,"53940 Oberreifferscheid, Germany",50.46425,6.450122,,Common Crane,Grus grus,Common Crane,41
1276684,07/03/2015,TRUE,2015-03-07 17:39:11 UTC,http://www.inaturalist.org/observations/1276684,https://static.inaturalist.org/photos/1601487/medium.jpg?1425749957,,,FALSE,Zülpicher See,50.67427,6.677027,168,Common Crane,Grus grus,Common Crane,41
1276700,07/03/2015,TRUE,2015-03-07 17:41:27 UTC,http://www.inaturalist.org/observations/1276700,https://static.inaturalist.org/photos/1601495/medium.jpg?1425750097,,,FALSE,"53937 Schöneseiffen, Germany",50.50668,6.331998,,Common Crane,Grus grus,Common Crane,41
1276765,07/03/2015,TRUE,2015-03-07 17:51:30 UTC,http://www.inaturalist.org/observations/1276765,https://static.inaturalist.org/photos/1601570/medium.jpg?1425750701,,,FALSE,"53940 Haus-Eichen, Germany",50.457762,6.463909,,Grue cendrée,Grus grus,Common Crane,41
1277144,07/03/2015,TRUE,2015-03-07 18:21:41 UTC,http://www.inaturalist.org/observations/1277144,https://static.inaturalist.org/photos/1601954/medium.jpg?1425752866,,,FALSE,Düttling,50.621044,6.578665,168,Common Crane,Grus grus,Common Crane,41
1277192,07/03/2015,TRUE,2015-03-07 18:26:57 UTC,http://www.inaturalist.org/observations/1277192,https://static.inaturalist.org/photos/1602008/medium.jpg?1425752999,,,FALSE,"Haus Eichen, Hellenthal",50.457968,6.462868,21,Common Crane,Grus grus,Common Crane,41
1280769,07/03/2015,FALSE,2015-03-08 13:09:43 UTC,http://www.inaturalist.org/observations/1280769,,,Migration coming from France,FALSE,"Wannsee, Wannsee, Berlin, DE",52.414939,13.13515,2391,Common Crane,Grus grus,Common Crane,41
1280990,08/03/2015,TRUE,2015-03-08 17:08:58 UTC,http://www.inaturalist.org/observations/1280990,https://static.inaturalist.org/photos/1606695/medium.jpg?1425834546,,,FALSE,"53940 Oberreifferscheid, Germany",50.46503,6.449507,,Grue cendrée,Grus grus,Common Crane,41
1281765,06/03/2015,FALSE,2015-03-08 20:36:10 UTC,http://www.inaturalist.org/observations/1281765,,,ca. 20:00 Überflug gehört,FALSE,"bismarckstr, braunschweig",52.265494,10.535637,9,Grus Grus,Grus grus,Common Crane,41
1283507,09/03/2015,TRUE,2015-03-09 17:58:40 UTC,http://www.inaturalist.org/observations/1283507,https://static.inaturalist.org/photos/1609432/medium.JPG?1425923927,,,FALSE,"53940 Rescheid, Germany",50.430168,6.441272,,Common Crane,Grus grus,Common Crane,41
1283512,09/03/2015,TRUE,2015-03-09 18:02:03 UTC,http://www.inaturalist.org/observations/1283512,https://static.inaturalist.org/photos/1609439/medium.JPG?1425924133,,,FALSE,"53940 Haus Eichen, Germany",50.458894,6.463735,,Grue cendrée,Grus grus,Common Crane,41
1286854,11/03/2015,TRUE,2015-03-11 19:37:20 UTC,http://www.inaturalist.org/observations/1286854,https://static.inaturalist.org/photos/1614082/medium.jpg?1426102654,,,FALSE,"53940 Rescheid, Germany",50.435111,6.443627,,Common Crane,Grus grus,Common Crane,41
1301776,17/03/2015,TRUE,2015-03-18 19:47:31 UTC,http://www.inaturalist.org/observations/1301776,https://static.inaturalist.org/photos/1633639/medium.jpg?1426708058,,,FALSE,"53940 Oberreifferscheid, Germany",50.46416,6.451786,84,Common Crane,Grus grus,Common Crane,41
1303835,20/12/2010,FALSE,2015-03-19 17:58:10 UTC,http://www.inaturalist.org/observations/1303835,https://static.inaturalist.org/photos/1636336/medium.JPG?1426787899,,,FALSE,Navalmoral de la Mata ,40.046377,-5.500982,10000,Grue cendrée,Grus grus,Common Crane,41
1346174,28/03/2015,FALSE,2015-03-29 00:17:46 UTC,http://www.inaturalist.org/observations/1346174,,,,FALSE,"53, Eskilstuna, Södermanlands län, SE",59.293938,16.540893,257,Common Crane,Grus grus,Common Crane,41
1350084,29/03/2015,FALSE,2015-03-30 19:43:07 UTC,http://www.inaturalist.org/observations/1350084,https://static.inaturalist.org/photos/1670638/medium.JPG?1427744595,,,FALSE,Ahrenshoop,54.382477,12.450793,188,Common Crane,Grus grus,Common Crane,41
1350271,28/03/2015,FALSE,2015-03-30 20:35:21 UTC,http://www.inaturalist.org/observations/1350271,https://static.inaturalist.org/photos/1671080/medium.JPG?1427753639,https://static.inaturalist.org/sounds/2565.mp3?1502827533,,FALSE,Nationalpark Vorpommersche Boddenlandschaft,54.429316,12.86396,4293,Kranich,Grus grus,Common Crane,41
1350751,27/03/2015,FALSE,2015-03-30 22:53:17 UTC,http://www.inaturalist.org/observations/1350751,,,,FALSE,Platenlaase,53.029142,11.084025,265,Kranich,Grus grus,Common Crane,41
1361932,03/04/2015,FALSE,2015-04-03 19:07:38 UTC,http://www.inaturalist.org/observations/1361932,,,,FALSE,"Skallbergsgården, Mälsäter, Eskilstuna",59.276143,16.545238,1085,Grus grus,Grus grus,Common Crane,41
1367533,05/04/2015,FALSE,2015-04-05 15:15:36 UTC,http://www.inaturalist.org/observations/1367533,,,2 individuals flying overhead,FALSE,NSG Riddagshausen,52.276319,10.587494,252,Kranich,Grus grus,Common Crane,41
1369059,05/04/2015,FALSE,2015-04-05 21:54:31 UTC,http://www.inaturalist.org/observations/1369059,,,,FALSE,"Skallbergsgården, Mälsäter, Eskilstuna",59.276728,16.545382,265,Grus grus,Grus grus,Common Crane,41
1371537,07/12/2014,TRUE,2015-04-06 17:27:35 UTC,http://www.inaturalist.org/observations/1371537,,,vagrant,FALSE,"33.8962809,-102.6202011",33.896281,-102.620201,250,Common Crane,Grus grus,Common Crane,41
1384891,10/04/2015,FALSE,2015-04-11 16:30:05 UTC,http://www.inaturalist.org/observations/1384891,https://static.inaturalist.org/photos/1711102/medium.jpg?1444334192,,,FALSE,"Bantin, Mecklenburg-Vorpommern, Germany",53.525427,10.989261,,Grue cendrée,Grus grus,Common Crane,41
1427126,26/04/2015,FALSE,2015-04-26 20:17:01 UTC,http://www.inaturalist.org/observations/1427126,,,,FALSE,"635 20, Eskilstuna, Södermanlands län, SE",59.266753,16.540813,10636,Grus grus,Grus grus,Common Crane,41
1494754,10/01/2014,TRUE,2015-05-16 06:58:35 UTC,http://www.inaturalist.org/observations/1494754,https://static.inaturalist.org/photos/1851693/medium.JPG?1431759525,,,FALSE,"HaZafon, IL",32.96894,35.54258,,Common Crane,Grus grus,Common Crane,41
1521026,25/01/2012,TRUE,2015-05-21 18:48:19 UTC,http://www.inaturalist.org/observations/1521026,https://static.inaturalist.org/photos/1884468/medium.jpg?1432234098,,,FALSE,"'s-Hertogenbosch, NL-NB, NL",51.74446268,5.40184021,,Grue cendrée,Grus grus,Common Crane,41
